post_id;user_id;username;url;date_of_post;caption;hashtags;mentions;partner;like_count;comment_count
⁣⁣⁣
Linked my bar stools & lights here:: http://liketk.it/2EEpB #liketkit @liketoknow.it #LTKhome #dallashomedecor #whitekitchen #quartzcountertops #whitekitchencabinets #kitchendesign #kitchendecor #btdnewhome";liketkit,ltkhome,dallashomedecor,whitekitchen,quartzcountertops,whitekitchencabinets,kitchendesign,kitchendecor,btdnewhome;liketoknow;;7954;198
2.12486597447699E+018;14999832;brightonkeller;https://instagram.com/p/B19CliEA_QC/;2019-09-03 15:16:26;"Hey friends! Hope you had a good long weekend! Anyone else always on the struggle bus after a long weekend?!⁣
⁣
Because hi, me too. 🙋‍♀️🏻⁣
⁣
I scheduled today's blog post intentionally because I seem to have a recurring *uninspired* feeling after long weekends - it's always SO hard for me to get back into things!⁣
⁣
But there are 15 ideas to try when you're feeling blah on BTD today and I'm heading there to re-read my ideas now. Come join! ⁣
⁣
What was the best part of your weekend anyways?!⁣
⁣
Mine was (obvi) my trip to Maine! Can’t wait to start putting my weekend recap blog post together for the trip!!";;;;3082;43
2.1244463484881E+018;14999832;brightonkeller;https://instagram.com/p/B17jLK6AkRD/;2019-09-03 01:22:43;"Is there anything better than an oversized sweater & leggings?! 🙌🏼 cozied up tonight relaxing in almost the same outfit 💕⁣
⁣
What’re you up to? I’m about to figure out dinner and then plan my week! And then maybe watch a movie or Netflix probably 🤗⁣
⁣
http://liketk.it/2EDwx";;;;3619;41
2.12433386690169E+018;14999832;brightonkeller;https://instagram.com/p/B17JmWRAeIO/;2019-09-02 21:40:17;"Travel day ✈️ Denver for a little more house stuff then back to Dallas for the @wheatfulwomanevent! So excited! If you want to come, use code “brightonisengaged” for $30 OFF your ticket! (See my 9/7 event highlight!)⁣⁣
⁣⁣
⁣
Outfit details:: been wearing these cropped flares (fit true) bc I finally found some that actually fit me cropped! Also love the color! And this square neck top is 🙌🏼 I got size XS for reference! Perfect for layering and the nude color is great to go with everything! ⁣⁣
⁣
⁣
http://liketk.it/2ED4m";;wheatfulwomanevent;;2427;21
2.1237018146827E+018;14999832;brightonkeller;https://instagram.com/p/B1454xxA8PC/;2019-09-02 00:43:27;Already planning our next trip to Maine....we are thinking maybe the 3rd week in September 😆 who wants to come?! 🙃😂 maybe want to do a meet up!? I love this place!;;;;6882;95
2.12366613831017E+018;14999832;brightonkeller;https://instagram.com/p/B14xxnjgNcM/;2019-09-01 23:33:07;"It’s official. Maine for Labor Day weekend every year 🙌🏼 this place is wonderful, especially this time of year!
.

What’re y’all doing tonight?! We are in comfies (no makeup for me!) and just hanging out with some live music at the hotel!";;;;2556;30
2.12348188048877E+018;14999832;brightonkeller;https://instagram.com/p/B14H4UFgvYp/;2019-09-01 17:32:43;"First sweater of the season 🙌🏼 We got drinks and watched the sunset at this cute spot then had dinner in town at Ports Of Italy (SO YUMM) then there was a band at Hurricane that was so fun for dancing after dinner! We’ve made so many friends too 😆💕🤗
.
are y’all annoyed of hearing about my trip yet?! 😆 we are having a blast and I am for sure doing a blog post ALL about it! I also added a highlight for it 💕⚓️
.
OH AND MY SWEATER is ON SALE!! 💕💕 http://liketk.it/2EB1l";;;;7009;44
2.12276265523107E+018;14999832;brightonkeller;https://instagram.com/p/B11kWNXg0iG/;2019-08-31 17:37:31;"Duncan wasn’t gonna let me get out of Maine without downing a lobster roll & local beer combo 🙌🏼
.
This little spot has been so fun! We’ve made some friends and I’d put it as a MUST do even though I don’t think I had any suggestions to come here 😆 it’s officially a can’t miss for me!";;;;4477;37
2.12268492345329E+018;14999832;brightonkeller;https://instagram.com/p/B11SrEAgq0s/;2019-08-31 15:03:05;"⁣⁣⁣
The evolution of asking a stranger to take your picture...in this case it was a 60+ year old man (so sweet!) who was adorable but I felt too bad asking him to take another photo. Can y’all relate? Asking strangers to take your photo is always a funny experience, I think 🤪🙃🤗⁣⁣
⁣⁣
After dinner, we came to watch the sunset at the colony and it was 🙌🏼🙌🏼⁣⁣⁣
⁣⁣⁣
⁣⁣⁣
Outfit details:: I don’t usually wear this brand but I saw this gold silk tank and was like OMG and then I saw the matching cardigan and was SOLD. I love the monochromatic look and the color is even prettier in person! I got size XS in both 💕 http://liketk.it/2EzhY #liketkit ⁣⁣⁣
⁣⁣⁣
Shop my look by following me in the @liketoknow.it app! I also linked HIS pants Bc we love these and actually got them in like 4 colors over the past year! Such a great fit and feel!";liketkit;liketoknow;;7546;51
2.12216579778586E+018;14999832;brightonkeller;https://instagram.com/p/B1zcoyjgnl8/;2019-08-30 21:51:40;"Thank y’all so much for the recommendations! We listened and came to @earthathiddenpond for dinner! 💕 we couldn’t get a reservation (booked all weekend!) BUT we love sitting at the bar anyway and we snagged a spot!
.
Duncan. Please open your eyes 🤦🏼‍♀️";;earthathiddenpond;;9266;89
2.1219203916258E+018;14999832;brightonkeller;https://instagram.com/p/B1yk1qQg4CK/;2019-08-30 13:44:55;"Made it to Kennebunkport! Excited for cool temps and LOTS OF FOOD! 😍 also Duncan officially starts his new job in Denver on Tuesday so reality is about to set in and I’m avoiding it 😭⁣
.
Have you been here?! What should we do?! Tell us all the things!
.

Love this little dress! I got size XS for reference! It would also be cute with booties 💕 shop it by following me in the ⁣
@liketoknow.it APP! http://liketk.it/2ExJ7";;liketoknow;;6183;172
2.12142838388677E+018;14999832;brightonkeller;https://instagram.com/p/B1w0-AWAJEF/;2019-08-29 21:28:46;"YOU GUYS!! I FOUND A DRESS 🎉☺️🙌🏼🥳🤩 AND I AM SO OBSESSED WITH IT!! I can’t wair to wear it and fingers crossed Duncan likes it 😆🥰 what kind/silhouette of dress do you think I picked?!!⁣⁣⁣
⁣⁣⁣
@stanleykorshakbride was literally the best and I fell in love with so many, but it came down to TWO finals...and we made a decision which feels SO GOOD!⁣⁣⁣
⁣⁣⁣
I’m going to be putting together a blog post sharing my time experience at @stanleykorshak with their lovely team! I had my photographer come at the end to take a photo of a few of the ones I tried on (obviously not the one!) and I’ll be sharing on the blog soon!⁣
⁣
THANK YOU so much for an amazing time and for helping me find my dream dress @stanleykorshakbride @thebridalbuyer @mackenziebrittingham 💕";;stanleykorshakbride,stanleykorshak,stanleykorshakbride,thebridalbuyer,mackenziebrittingham;;15628;244
2.12131617576918E+018;14999832;brightonkeller;https://instagram.com/p/B1wbdKZAw_Y/;2019-08-29 17:43:37;"just trying to go with the glow...☀⁣
⁣
added a new step to my skincare routine with @dermalogica’s New #PhytoNature Firming Serum and I am loving the results. I've been using their dual-phase serum in between my toning & moisturizing steps and am obsessed that the formula is plant-based! The serum has a super lightweight texture that lifts and firms your skin, it's never too early to start using a serum to target aging! ⁣
⁣
if you want to try the serum out too, click the link in my bio! #DermalogicaPartner #ad";phytonature,dermalogicapartner,ad;dermalogica’s;;2890;24
2.12117705563803E+018;14999832;brightonkeller;https://instagram.com/p/B1v70srA49j/;2019-08-29 13:07:12;"My mom is coming in town today and I’m SO excited because we’re going wedding dress shopping FOR REAL this time!⁣
⁣
Last time we only went for like 47 minutes and it was rushed but today we are doing the real deal with champagne 🙌🏼🙃 and I’m PUMPED! 💕⁣
⁣
and then I’m headed to MAINE for one last getaway before Duncan starts his new job!⁣
⁣
What’re you doing for Labor Day?!⁣
⁣
http://liketk.it/2Ew4A #LTKswim #whiteswimwear👙 #whiteswim";ltkswim,whiteswimwear👙,whiteswim;;;9591;169
2.12078455749316E+018;14999832;brightonkeller;https://instagram.com/p/B1uilGSg5D1/;2019-08-29 00:14:24;"Y'all, how the heck is it almost Labor Day?! I mean, WHAT?! If you're hosting something for the holiday, I wanted to share few quick ways to prep for your party. And I'm not talking obvious things like buying the BBQ food or whatever! Think more items you might forget about (until it's too late) or a couple ways to make things way less stressful in general.⁣⁣
⁣
One way I like to prep for parties is to not clean the day of the party but instead do a little sprucing up the day before. A quick run over my floors is so easy to do with the @ocedarclean ProMist® MAX Microfiber Spray Mop so cleaning the day before is a no-brainer! Read more about my other pre-party prep tips at the link in my bio - hope they're helpful! ⁣⁣
⁣
What are y'all doing for the holiday? Are y'all excited for fall?!";;ocedarclean;;2580;27
2.12046995457786E+018;14999832;brightonkeller;https://instagram.com/p/B1tbDBfgHMo/;2019-08-28 13:42:19;"It’s official. Short girls CAN wear booties WITH a midi skirt 🤗⁣
⁣
just make sure it’s super high-waisted to elongate the legs 🙌🏼🤪⁣
⁣
I’m 5’3” and it works, right?!⁣
⁣
Also. This white shirt. It’s still available, GET IT. It’s the one I styled 5 ways earlier this month. See “outfits” to see them! I got size XS.⁣
⁣
http://liketk.it/2Euxv #liketkit @liketoknow.it";liketkit;liketoknow;;8609;200
2.12007702754032E+018;14999832;brightonkeller;https://instagram.com/p/B1sBtLrAaxj/;2019-08-28 00:41:38;"added a new little ritual to my morning routine…⁣⁣
⁣⁣
making multivitamins a part of my morning routine has been so easy with these @ritual vitamins. I love how much research went into creating these - seriously y’all go check out their website. They also smell and taste like mint - MAJOR plus in my book! ⁣⁣
⁣⁣
If you want to try them out use code BRIGHTON for 10% off your first 3 months! #ritualpartner";ritualpartner;ritual;;2237;19
2.11980155351384E+018;14999832;brightonkeller;https://instagram.com/p/B1rDEgfg25V/;2019-08-27 19:04:28;"Wedding photographer ✔️ 🙌🏼 Just had my last photography meeting (!!!) bc I’ve decided to go with @johncainphotography 🎉 I’m SO EXCITED to have Matt shoot my wedding and work with their amazing team!⁣
⁣
One more decision made and only 765 more to go 🤪😂 it’s all so much fun though! ⁣⁣
⁣⁣
What’s one shot I MUST get at my wedding?! And tips?! I’m all ears!";;johncainphotography;;6579;285
2.1193336602883E+018;14999832;brightonkeller;https://instagram.com/p/B1pYrw-A0jr/;2019-08-27 02:16:36;"Really into the square neckline. Can’t get enough 🙌🏼 Wore this LBD over the weekend at one of my best friend’s bachelorette dinners 💕 I love the  sleeve detail too!⁣
⁣
TODAY was crazy busy. In a good way. I shot several campaigns (YAY!) and did some major catch up work after taking off last Friday. I’m trying to keep my working out consistent, though (even while traveling) and that’s keeping me sane! I’m still doing 30 minutes of walking every single day and it’s changing my life 🙌🏼⁣
⁣
⁣
DRESS DETAILS:: For sizing, GO UP a size! I’m wearing size 2 and it’s still a little snug 🤪⁣
⁣
Shop via following me on the @liketoknow.it APP or by visiting my blog >> shop >> Instagram! http://liketk.it/2Esho #liketkit";liketkit;liketoknow;;5103;83
2.11851110523099E+018;14999832;brightonkeller;https://instagram.com/p/B1mdqA4A2pc/;2019-08-25 20:52:58;SO MUCH FUN celebrating this beautiful bride @ewill51 🙌🏼🙌🏼 this weekend in Florida! Erin was literally my first friend when I moved to Dallas - I met her THE DAY I moved in with her 😂 back in 2014 and we’ve been besties ever since! Love you Erin!!!;;ewill51;;4327;17
2.11834864538328E+018;14999832;brightonkeller;https://instagram.com/p/B1l4t6WgCRj/;2019-08-25 15:32:12;"All links & details in the blog post:: https://www.brightontheday.com/weekly-outfit-ideas-how-to-style-wide-leg-crops/
.
.
.
#stylingvideo  #stylinginspiration #outfitstyling #americanstyle #outfitvideo #fallstylevideo #outfitideasvideo #outfitinspo #fashionblogger #fashionvideo #fallstylevideo #widelegcroppedpants";stylingvideo,stylinginspiration,outfitstyling,americanstyle,outfitvideo,fallstylevideo,outfitideasvideo,outfitinspo,fashionblogger,fashionvideo,fallstylevideo,widelegcroppedpants;;;4303;127
2.11697540898019E+018;14999832;brightonkeller;https://instagram.com/p/B1hAesSgG2Q/;2019-08-23 17:59:17;"It’s been a hot minute since my last business casual post and after someone tasked me with ‘how do I wear animal print in the office?’ I got SO excited to put this post together!⁣
⁣
If y’all are loving the trend but aren’t sure how to do it for the office, head to BTD for my tips + some work-friendly animal items! ⁣
⁣
And does someone have an office I can come work in bc I seriously love the pieces I found 😂⁣
⁣
Head to blog to read the post!! 💕http://liketk.it/2EneF #liketkit #squarenecktop";liketkit,squarenecktop;;;4465;69
2.11618390318944E+018;14999832;brightonkeller;https://instagram.com/p/B1eMgxFAaJ3/;2019-08-22 15:47:35;"Not really a dog person but now I kinda want one 😍😍😍 can we share @kdkillough 🙃😆🙌🏼⁣
⁣
What kind of dog do you have?? I love white labs, doodles and Great Danes!! My biggest thing I think Is the smell...are there dogs that don’t smell like wet dog?! Lol";;kdkillough;;5418;326
2.1160971743948E+018;14999832;brightonkeller;https://instagram.com/p/B1d4ysmAn62/;2019-08-22 12:54:23;"My two fave colors for Fall, together 🙌🏼 black & brown make my heart sing! This look coming to the blog tomorrow! This print also comes in a super cute pant too!

Currently working on a blog post going live FRIDAY talking about this + rounding up my fave animal printed pieces for work! In the meantime, I’ve linked this top and skirt via @liketoknow.it!

How do we feel about animal print in the office?! I’m FOR it! But I can see how it could go either way. Thoughts?! Outfit details:: Love this animal print skirt 💕 I got size 00 for reference • shop via my blog post tomorrow OR via my blog >> shop >> Instagram! http://liketk.it/2EkYO";;liketoknow;;7098;146
2.11575792629451E+018;14999832;brightonkeller;https://instagram.com/p/B1crp_LgGx3/;2019-09-16 21:43:01;"I used to wake up in a hurry and try and do ALL THE THINGS really fast and check it all off my list. I thought that was the best way to start my day and feel good about myself.⁣
⠀⠀⠀⠀⠀⠀⠀⠀⠀⁣
Lately, I’ve been doing things a little differently! Today on my blog I’m talking about the benefits of waking up slowly and what I’ve learned 💕⁣
⠀⠀⠀⠀⠀⠀⠀⠀⠀⁣
What about your? What do your mornings look like?! Fast or slow? How do you start your days? #btdnewhome";btdnewhome;;;4323;71
2.11536742038582E+018;14999832;brightonkeller;https://instagram.com/p/B1bS3YNh-6j/;2019-08-21 12:44:30;Floating on cloud nine cause we’re both engaged!!! 💍🎉🙃☺️ (this is one of my roomies, Katie, if you’re new around here!) Came home to this special delivery from @float_balloon_bar - such a fun surprise!! Cheers to lots of celebrating to come!;;float;;13520;158
2.11483409942339E+018;14999832;brightonkeller;https://instagram.com/p/B1ZZmiXA63Y/;2019-08-21 13:12:57;"Pilates AND barre, get you a workout that can do both. 🧘🏽‍♀️⁣
⁣
Guess what?! I’m doing a GIVEAWAY with @thepilatesbarre for 5 free classes to 3 lucky winners!⁣
⁣
To enter the giveaway:⁣
1. Follow me @brightonkeller 
2. Follow @thepilatesbarre 
3. Tag 2 friends who you’d love to take Pilates with!⁣
Winners will be announced this Thursday, August 22!⁣
⁣
http://liketk.it/2Eiuh #liketkit @liketoknow.it #dallasblogger #dallaspilates #pilatesdallas #lululemonleggings #lululemon #pilatesbarre #dallasgiveaway #dfwblogger";liketkit,dallasblogger,dallaspilates,pilatesdallas,lululemonleggings,lululemon,pilatesbarre,dallasgiveaway,dfwblogger;thepilatesbarre,brightonkeller,thepilatesbarre,liketoknow;;5817;790
2.11427385473722E+018;14999832;brightonkeller;https://instagram.com/p/B1XaN51ggJj/;2019-08-20 01:27:31;"Stepping out for date night in one of my favorite summer outfits ❤️
.

Loving the simplicity of these @dsw Kelly & Katie nude sandals. They literally go with everything from Sunday best to jeans & a tee! Get them #OnlyAtDSW.
.
#DSWStyleSquad #DSW_Partner #mydsw #dswstylesquad";onlyatdsw,dswstylesquad,dsw,mydsw,dswstylesquad;dsw;;4432;42
2.11354364279368E+018;14999832;brightonkeller;https://instagram.com/p/B1U0L6-AKwP/;2019-08-19 00:20:58;"One week ago today 🤗 celebrating with family at one of our favorite Austin spots, @olamsieaustin 🥰 so so yummy!⁣
⁣
Just got back to Dallas from Denver and already missing that Colorado summer weather! I think we looked at like 10 or so houses this weekend (in addition to our previous trip too!) and I think we’ve narrowed it down to a few 🤗 so excited for what God has in store ❤️⁣
⁣
But also, get ready for lots of photos with his eyes semi open 🙄🤪 he just can’t 😆 but love him anyway 🥰⁣
⁣
Outfit details:: http://liketk.it/2EfOy #liketkit @liketoknow.it";liketkit;olamsieaustin,liketoknow;;9808;91
2.1128096625534E+018;14999832;brightonkeller;https://instagram.com/p/B1SNTGmgjIY/;2019-08-18 00:02:41;"Boys have it SO easy! He was THRILLED with just a sofa and a TV and I’m over here like...picking out custom upholstery and debating floor stains. Put Duncan in a shoe box, and he’s happy as long as it has Sportscenter 😆⁣⁣
⁣⁣
Setting up Duncan’s apartment this afternoon - I’m excited to get him all set up!⁣⁣
⁣⁣
http://liketk.it/2EenC #liketkit @liketoknow.it";liketkit;liketoknow;;7557;96
2.11265072775831E+018;14999832;brightonkeller;https://instagram.com/p/B1RpKTCgSyf/;2019-09-16 21:43:13;"Have y’all been following along on my DETOX YOUR LIFE series on the blog?! ⁣⁣
⁣⁣
Honestly, I’ve so much fun writing it + it was so motivating. After the engagement and with all the moving craziness, I’m needing to re-read these posts myself bc things have kinda...fallen off! 🤦🏼‍♀️⁣⁣
⁣⁣
BUT! That’s why I wrote this series - as a guide to getting back to a balanced life when you (or I) need it!⁣⁣
⁣⁣
The final post is about prioritizing the routines that feel good and how to find more valuable time in your day.⁣⁣
⁣⁣
It also talks about finding *JOY* in your day which I am such a fan of. I’d love to hear your thoughts - did you read this series?⁣⁣
⁣⁣
What are you needing to detox in your life right now?!⁣
⁣
http://liketk.it/2Ee0c #liketkit @liketoknow.it #LTKhome #btdnewhome";liketkit,ltkhome,btdnewhome;liketoknow;;4056;27
2.11183025458581E+018;14999832;brightonkeller;https://instagram.com/p/B1Oum12gnyt/;2019-08-16 15:41:10;"Looking into my future like...I’M SO READY FOR YOU but also this season is going to be crazy 🤪😆 planning a wedding, moving to Denver, buying another house 🙃 (and then selling a house 🤔 I think 🤷🏻‍♀️🤦🏼‍♀️) making friends, figuring out how to blog without my people 🤦🏼‍♀️ BUT FORTUNATELY I have the best teammate in the whole world! I couldn’t do it with him 🙌🏼
.
Think this dress is sold out in most sizes but I’ll link regardless ❤️ http://liketk.it/2Eco0 #liketkit";liketkit;;;7126;149
2.11115467488643E+018;14999832;brightonkeller;https://instagram.com/p/B1MU_3OgtWe/;2019-08-15 17:14:31;"I HAVE BIG NEWS! (Yes, more 😆)⁣
⁣
I don’t know how else to break the news other than just say, I’M MOVING TO DENVER!! ⁣
⁣
In short, Duncan got a new job and we’re actually currently moving him there as we speak. And I’ll be moving too in due time (hopefully soon!) as God guides my timeline.⁣
⁣
ALSO, accepting all PRAYERS and any LEADS you may have on finding the following:⁣
FRIENDS!!⁣
CHURCH⁣
HOUSE!!!⁣
PILATES STUDIO⁣
PHOTOGRAPHERS ⁣
ALL THE THINGS, ETC⁣
⁣
We took this photo last October when we visited Denver for the first time just for fun. LITTLE DID I KNOW it would become a much bigger part of my story!!";;;;24602;1126
2.11064907261973E+018;14999832;brightonkeller;https://instagram.com/p/B1KiCYbAaOx/;2019-08-15 00:43:40;"Do y'all remember growing up when being active was just a natural part of your day? There wasn't this PRESSURE or ANXIETY that comes with working out as an adult (or at least that's how I feel)
.
I've worked really hard to get to a point where movement is part of my lifestyle again - in a way that feels good or natural. And I actually think I'm getting there, yay!
.
I'm excited to share a couple ways I'm doing that on the blog + what else I've learned about working out lately. Spoiler alert that I'm SO obsessed with these @lululemon leggings because #POCKETS but more of my picks from their fall collection on BTD! #ad #thesweatlife http://liketk.it/2Ea7R #liketkit @liketoknow.it";pockets,ad,thesweatlife,liketkit;lululemon,liketoknow;;4972;57
2.1098972723672E+018;14999832;brightonkeller;https://instagram.com/p/B1H3GP4Azdl/;2019-08-14 00:22:04;"have you downloaded the favor app? no? wine not?! 🍇
.

holy cow, y’all - you can get wine & beer delivered off of @favor now with NO delivery fee in under an hour. I mean I dont know about you but that is a GAME CHANGER. Now I don’t have to go stand cluelessly in the wine aisle for 20 minutes and end up picking the same bottle I always get - you feel me?!
.
it’s simple - download the @favor app and get FREE deliveries for the first month if you’re new to the app! have fun exploring the app because you can get #anythingdelivered .
http://liketk.it/2E8mK #liketkit @liketoknow.it";anythingdelivered,liketkit;favor,favor,liketoknow;;4779;66
2.10967704774289E+018;14999832;brightonkeller;https://instagram.com/p/B1HFBjtgobq/;2019-08-13 16:20:24;I’m so excited about this one! It was super fun to style this white tee for y’all 💕 All outfit details can be found in the blog post:: https://www.brightontheday.com/weekly-outfit-ideas-how-to-style-a-white-tee/;;;;4791;155
2.10920318270923E+018;14999832;brightonkeller;https://instagram.com/p/B1FZR6ggdtG/;2019-08-13 00:37:16;"WHAT A WEEKEND! 😍 got engaged and celebrated my Dad’s birthday!⁣
⁣
I gotta say, though, coming back to work today has been ROUGH and my inbox is a disaster 😬 I went dress shopping today and OMG SO FUN but also kinda overwhelming too!⁣
⁣
I have a general idea of what I want but I need help! Comment below with bridal designers and accounts I should follow! I need all the inspo!⁣
⁣
Outfit details:: http://liketk.it/2E71o #liketkit";liketkit;;;9649;447
2.10843957704273E+018;14999832;brightonkeller;https://instagram.com/p/B1Crp_UAcv1/;2019-08-11 23:20:06;"Feelin like I got a #slamdunc with this one! Also, I’m flexing my abs so you can’t see my food baby. It’s out of control from this weekend 😆🤦🏼‍♀️ DETOX starts tomorrow!⁣⁣
⁣⁣
Swimsuit details:: got size small both top and bottom! Coverage isn’t amazing on bottoms but better than most 🤷🏻‍♀️ I mean, I felt cute so that’s saying something Bc swimsuits are H A R D you know?! 😬 http://liketk.it/2E5kO #liketkit @liketoknow.it #LTKswim";slamdunc,liketkit,ltkswim;liketoknow;;13715;119
2.10825832920472E+018;14999832;brightonkeller;https://instagram.com/p/B1CCcfHAZP1/;2019-08-11 17:20:03;Brighton Butler sure does have a nice ring to it 😉 so fun to celebrate with all my people! Just missing a few!! And Duncan planned the BEST WEEKEND - love him so much! ❤️❤️;;;;15887;175
2.10776194578342E+018;14999832;brightonkeller;https://instagram.com/p/B1ARlKBgdOU/;2019-08-11 00:53:46;SO HAPPY I COULD EXPLODE 💣🥰 celebrating tonight with dinner with the fam! ❤️;;;;19539;204
2.10708391729011E+018;14999832;brightonkeller;https://instagram.com/p/B093aiyA_1W/;2019-08-10 02:26:39;#mysteryboy ➡️ #fiance #mysterysolved happiest girl ALIVE. I have NO WORDS. 😭😭;mysteryboy,fiance,mysterysolved;;;48168;3435
2.10676869104256E+018;14999832;brightonkeller;https://instagram.com/p/B08vvZdgbJL/;2019-08-09 16:00:21;"wish he’d open his eyes 😑, almost didn’t post 🙃 but still love him to death! Does your boyfriend/husband ruin your fave photos?! 😆
.
We ate all the pizza and pasta last night and are on our way to walk MORE THAN 30 MINUTES today 😂
.
Outfit details:: http://liketk.it/2E2gY @liketoknow.it #liketkit";liketkit;liketoknow;;9939;273
2.1063398657874E+018;14999832;brightonkeller;https://instagram.com/p/B07OPK0gH1l/;2019-08-09 02:18:38;"Pre-dinner snacks and drinks ❤️ living my best life! This place is 🙌🏼
.

Got so many compliments on this suit today ❤️ I love the gingham and the mix of colors! http://liketk.it/2E1EP #liketkit @liketoknow.it @everythingbutwater";liketkit;liketoknow,everythingbutwater;;3680;6
2.10616946774155E+018;14999832;brightonkeller;https://instagram.com/p/B06nfjRgjAD/;2019-08-14 21:15:14;"⁣
[GIVEAWAY CLOSED👇🏼] But first, I wanted to share:: About 5 weeks ago I committed to walking 30 minutes every day for 30 days and I’ve loved it so much that I’m still on a roll! Y’ALL. It’s a game changer and makes me feel so accomplished + it’s good for my mental head space! I challenge y’all to join me! 💕⁣
⁣
ALSO! I have some fun news! @fossil just launched the newest version of their smart watch and it’s GREAT! Sharing more about it in stories but I’m excited to give one away!⁣
⁣
ENTER TO WIN A FOSSIL SMART WATCH:⁣
1. Follow @brightonkeller⁣ + Follow @fossil⁣
2. Like this photo
3. Comment below and tell me, what’s one thing you try to do every single day!? ⁣
4. Bonus - tag a friend you think would love the new watch! ⁣
⁣
OUTFIT DETAILS:: been wearing this top on repeat 🙌🏼🙌🏼 and these are the pants I keep raving about! To shop, follow me in the @liketoknow.it app OR visit my blog >> shop >> Instagram! http://liketk.it/2E1ac #liketkit #LTKfit⁣
⁣
Giveaway T&C: https://bit.ly/2Ky8Su6";liketkit,ltkfit⁣;fossil,brightonkeller⁣,fossil⁣,liketoknow;;5094;1614
2.1055572797546E+018;14999832;brightonkeller;https://instagram.com/p/B04cTCyArmr/;2019-09-16 21:43:30;"Welcome to my “office” 💕 or rather, this is the designated space where I style clothes, film my styling videos + do try-ons sometimes!⁣
⁣
On the other side of the room is a giant mirror I got at Z Gallerie.⁣
⁣
I’ve been wanting to post a full, styled (and clean!) photo of this space for forever and talk about how it came to be - finally got it done!⁣
⁣
The couch is custom (sorry!) but the inspo wall was something I’ve always wanted to do but could never figure out. Finally, after not knowing what to do with this wall for several months, I committed! I purchased several feet of rolled-up CORK from amazon. Then hired someone to help nail the pieces to the wall to make a GIANT cork board!⁣
⁣
Then I used magazines and other sources of inspo to pull images. I also used several images from the @tezza kit too! I love how it turned out! It makes me so so happy!⁣
⁣
And I’ll link the trees on stories + add to my HOME highlight for y’all 💕⁣
⁣
What do you think?!
.
#inspowall #inspirationwall #collagewall #dallasblogger #darlingweekend #greencouch #greenvelvetsofa #btdnewhome";inspowall,inspirationwall,collagewall,dallasblogger,darlingweekend,greencouch,greenvelvetsofa,btdnewhome;tezza;;4391;95
2.10536325378492E+018;14999832;brightonkeller;https://instagram.com/p/B03wLmBAsms/;2019-08-07 17:28:00;"7 Ways to Have a BRIGHTER Day:⁣
⁣
Follow through on a small commitment to yourself - drink water or go on a 30 minute walk⁣
⁣
Do something nice for a stranger⁣
⁣
Go out of your way to love your spouse or roommate or coworker⁣
⁣
Text someone that crosses your mind, telling them you’re thinking about them or check in on them⁣
⁣
Feed your body nutrients it needs - try to eat a healthier lunch today, making better choices bc it will make you FEEL better. More greens, less carbs (but still, personally I keep the carbs around to make the greens more bearable lol)⁣
⁣
Write down 3 things you’re grateful for - try to think outside the box and really take a moment to feel grateful for each⁣
⁣
Call someone you love or get together with them and go on a walk or grab a meal⁣
⁣
What else?! I’d love to see your suggestions! Let’s get a list going! ⁣
⁣
⁣
Outfit details: shop via following me in the @liketoknow.it APP or by visiting my blog >> shop >> instagram http://liketk.it/2DZnN #liketkit #summeroutfit #summerdress #chambraydress #dallasblogger";liketkit,summeroutfit,summerdress,chambraydress,dallasblogger;liketoknow;;2129;50
2.10483293117953E+018;14999832;brightonkeller;https://instagram.com/p/B013mYmgBH1/;2019-08-06 23:55:15;"One of those outfits I’m excited to wear on vacation in Aspen or Jackson Hole someday but that ill probably never wear in Dallas (well I would - just minus the hat!). The hat just feels too extra, but for some reason I feel totally fine wearing while not home. DO YOU FEEL LIKE THIS WITH CERTAIN OUTFITS?!! Or is it just me?!⁣⁣
⁣⁣
Outfit details:: Got size 2 in this silk midi skirt and XS in tee - LOVE this tee so much I’ve styled it 7 ways already (you’ll see soon 😉)! #liketkit⁣⁣
⁣⁣
Shop this look by following me in the @liketoknow.it app or by visiting my blog >> shop >> Instagram!⁣⁣
⁣⁣
http://liketk.it/2DYAj";liketkit⁣⁣;liketoknow;;5819;255
2.10453091629359E+018;14999832;brightonkeller;https://instagram.com/p/B00y7fUgcE1/;2019-08-06 13:54:17;"Cutest little summer dress and it’s still in stock on all sizes 💕 plus these earrings have been SO GREAT this summer and match everything!⁣
⁣
I beat myself up sometimes because I feel like I have to “add value” to your life with my content - either via the photo or some profound (or witty) caption. Not that I even do that very often, but still, the self-inflicted pressure is there.⁣
⁣
But then I remember, NOBODY else is worrying or thinking about this as much as I am! Literally, nobody. I’m not that important 😆🙃😉⁣
⁣
and neither are you! 😉 Meaning, nobody is thinking about you and what you’re doing as much as you are. You know?! They’re focused on themselves. Its such a good reminder I think we all need every now and then.⁣
⁣
Can you relate to this at all? Getting way too in your head about something nobody else is thinking about?! So much so that it keeps you from doing ANYTHING at all?!⁣
⁣
⁣.
PS:: this photo is from my Portugal trip with @noken earlier this summer! I did a full review of their travel service and a recap of my trip on the blog if you missed it!
.

Outfit details:: follow me in the @liketoknow.it APP or visit my blog >> shop >> Instagram! http://liketk.it/2DXJ4 #liketkit";liketkit;noken,liketoknow;;3261;131
